"고유번호","노선","노선명칭","역명칭","역 이미지","운행방향1","운행방향2","엘레베이터 동영상","엘리베이터 자막","지아철 팝업 이미지","사용여부","편의시설 아이콘 이미지 목록","출구정보","전화번호안내","코스1 첫차","코스1 막차","코스2 첫차","코스2 막차"
"442","13","9호선","신목동","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway11_con21.gif' alt='신목동 이미지' NAME='stationImg' ID='stationImg'/>","개화","신논현","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway11_con200.gif' alt='신목동 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143327.jpg' alt='시각경보기 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143228.jpg' alt='계단핸드레일 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143315.jpg' alt='복합유도등 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143838.jpg' alt='음성안내장치 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143920.jpg' alt='점자유도블럭 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143952.jpg' alt='휠체어용개찰구 이미지' />","||1@용왕산 근린공원||||2@목원초등학교 식약청 이대목동병원 목동 119센터||||3@안양천||","긴급전화(역무실) : 02-2656-0911","신목동 : 05시41분","신목동 : 24시59분","신목동 : 05시44분","신목동 : 24시52분"
"444","13","9호선","당산","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway13_con21.gif' alt='당산 이미지' NAME='stationImg' ID='stationImg'/>","개화","신논현","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway13_con200.gif' alt='당산 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143327.jpg' alt='시각경보기 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143228.jpg' alt='계단핸드레일 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143315.jpg' alt='복합유도등 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143838.jpg' alt='음성안내장치 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143920.jpg' alt='점자유도블럭 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143952.jpg' alt='휠체어용개찰구 이미지' />","||7@당산동교회 100세약국||||8@국민은행 한국화학시험연구원||||9@소방협회 신한은행 우리은행 래미안아파트||||10@하나은행 대우디오빌 래미안아파트||||11@양평지구대 당산서중학교 당산서 초등학교||||12@당산아울렛 국민은행 성원아파트||||13@당산119안전센터 주민센터 기업은행||","긴급전화(역무실) : 02-2656-0913","당산 : 05시37분","당산 : 01시05분","당산 : 05시40분","당산 : 24시47분"
"448","13","9호선","노량진","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway17_con21.gif' alt='노량진 이미지' NAME='stationImg' ID='stationImg'/>","개화","신논현","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway17_con200.gif' alt='노량진 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143327.jpg' alt='시각경보기 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143228.jpg' alt='계단핸드레일 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143315.jpg' alt='복합유도등 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143838.jpg' alt='음성안내장치 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143920.jpg' alt='점자유도블럭 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143952.jpg' alt='휠체어용개찰구 이미지' />","||1@대방역방면수산시장 신협||||2@1호선 노량진역 노량진119구조대||||3@동작경찰서 하나은행||||4@노량진초등학교 노량진 우편취급국||||5@동작구청 우리은행||||6@한국산업안전보건공단 CTS 유한양행 노량진 중앙교회||","긴급전화(역무실) : 02-2656-0917","노량진 : 05시42분","노량진 : 24시56분","노량진 : 05시39분","노량진 : 24시55분"
"449","13","9호선","노들","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway18_con21.gif' alt='노들 이미지' NAME='stationImg' ID='stationImg'/>","개화","신논현","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway18_con200.gif' alt='노들 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143327.jpg' alt='시각경보기 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143228.jpg' alt='계단핸드레일 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143315.jpg' alt='복합유도등 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143838.jpg' alt='음성안내장치 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143920.jpg' alt='점자유도블럭 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143952.jpg' alt='휠체어용개찰구 이미지' />","||1@사육신공원 강변 울트라 유원아파트 래미안 트위파크||||2@수원지공원 한강대교 노들섬||||3@본동초등학교 노량진1동 주민센터 현장민원실||||4@노들지구대 상도터널||||5@노량진 우체국 국민은행 농협 한강 쌍용 아파트||","긴급전화(역무실) : 02-2656-0918","노들 : 05시40분","노들 : 24시54분","노들 : 05시41분","노들 : 24시57분"
"455","13","9호선","사평","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway24_con21.gif' alt='사평 이미지' NAME='stationImg' ID='stationImg'/>","개화","신논현","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway24_con200.gif' alt='사평 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143327.jpg' alt='시각경보기 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143228.jpg' alt='계단핸드레일 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143315.jpg' alt='복합유도등 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143838.jpg' alt='음성안내장치 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143920.jpg' alt='점자유도블럭 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143952.jpg' alt='휠체어용개찰구 이미지' />","||1@반포자이원촌초중학교 반포1동 주민센터||||2@서원초교 반포고교 반포I.C  반포리체 삼호가든||","긴급전화(역무실) : 02-2656-0924","사평 : 05시40분","사평 : 24시42분","사평 : 05시54분","사평 : 01시00분"
"443","13","9호선","선유도","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway12_con21.gif' alt='선유도 이미지' NAME='stationImg' ID='stationImg'/>","개화","신논현","","","<img src='https://wis.eseoul.go.kr/images/disable/subway/subway12_con200.gif' alt='선유도 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143327.jpg' alt='시각경보기 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143228.jpg' alt='계단핸드레일 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143315.jpg' alt='복합유도등 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143838.jpg' alt='음성안내장치 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143920.jpg' alt='점자유도블럭 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143952.jpg' alt='휠체어용개찰구 이미지' />","||1@양평동 5가 방면  한신 아파트 영등포 제일 감리교회||||2@선유도 공원 양평 성모병원 대우 미래사랑 2차 아파트||||3@당산초등학교||||4@한강미디어고등학교 양평동 우체국 양평 2동 주민센터 양평 2동 치안센터||||5@강서세무서 선유정보문화도서관 롯데제과CMB 한강방송||||6@선유 초 중 고등학교  삼호 한숲 아파트||||7@롯데 제과 본사 롯데 홈쇼핑||||8@양평동 동보아파트||","긴급전화(역무실) : 02-2656-0912","선유도 : 05시39분","선유도 : 24시57분","선유도 : 05시38분","선유도 : 24시55분"
"327","7","7호선","청담","<img src='https://wis.eseoul.go.kr/images/disable/subway/7_327_M.jpg' alt='청담 이미지' NAME='stationImg' ID='stationImg'/>","장암","온수","http://wis.seoul.go.kr/rest/file/thumbnail/n6pgma988b8cp91c2ztl4na8qrpzuirr/1","승강기 위치는 5번출구 쪽에 있습니다.    좌측에 있는 개찰구를 통과하십시오.    리프트를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='청담 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@봉은초등학교 봉은중교||||2@경기고교||||3@삼성제1동||||4@진흥길||||5@수도산길||||6@경기고교후문||||7@삼성제2동 삼성제2동사무소||||8@청담제2동 강남세무서||||9@청담제1동사무소||||10@청담제1동||||11@청담공원||||12@강남구청소년회관||||13@청담제1동파출소||||14@영동대교||","긴급전화(역무실) : 02-6311-7291","청담 : 05시39분","청담 : 24시52분","청담 : 05시31분","청담 : 24시30분"
"335","7","7호선","남성","<img src='https://wis.eseoul.go.kr/images/disable/subway/7_335_M.jpg' alt='남성 이미지' NAME='stationImg' ID='stationImg'/>","장암","온수","http://wis.seoul.go.kr/rest/file/thumbnail/k2ysriv951zmg8aiu7n9hsv5vv59oxza/1","승강기 위치는 3번출구 쪽에 있습니다.    승강기를 이용하여 지하2층 대합실로 내려가십시오.    개찰구 통과 후 정면에 있는 승강기를 이용하여 승강장으로 내려가십시오","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='남성 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@사당시장 사당제4동 숭실대학교 사당종합사회복지관||||2@사당제5동 신남성초등학교||||3@총신대학교 사당중학교||||4@사당제3동||","긴급전화(역무실) : 02-6311-7371","남성 : 05시47분","남성 : 24시55분","남성 : 05시33분","남성 : 24시46분"
"337","7","7호선","상도","<img src='https://wis.eseoul.go.kr/images/disable/subway/7_337_M.jpg' alt='상도 이미지' NAME='stationImg' ID='stationImg'/>","장암","온수","http://wis.seoul.go.kr/rest/file/thumbnail/lyr55mzsji2tlrui1ujiyyzkhf9dhh2q/1","승강기 위치는 5번출구 쪽에 있습니다.    승강기를 이용하여 지하2층 대합실로 내려가십시오.    개찰구 통과 후 정면에 있는 승강기를 이용하여 승강장으로 내려가십시오","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='상도 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' />","||1@관악로 서울삼성학교||||2@상도파출소 신상도초등학교 상도우체국 동작등기소 동작문화복지센타||||3@상도제2동 상도제2동사무소||||4@상도터널 상도제1동사무소 강남초등학교||||5@중앙대학교 상도종합사회복지관 상도제5동사무소||","긴급전화(역무실) : 02-6311-7391","상도 : 05시43분","상도 : 24시50분","상도 : 05시38분","상도 : 24시51분"
"344","7","7호선","가산디지털단지","<img src='https://wis.eseoul.go.kr/images/disable/subway/7_344_M.jpg' alt='가산디지털단지 이미지' NAME='stationImg' ID='stationImg'/>","장암","온수","http://wis.seoul.go.kr/rest/file/thumbnail/64y15hsseftcy4grr5tmxe8qunqsnqwl/1","승강기 위치는 6번출구 쪽에 있습니다.    승강기를 이용하여 지하1층 대합실로 내려가십시오.    개찰구를 통과하신 후 정면에 있는 승강기를 이용하여 지하2층 대합실로 내려가십시오.    정면에 있는 승강기를 이용하여 승강장으로 내려가십시오.","<img src='https://wis.eseoul.go.kr/images/disable/subway/' alt='가산디지털단지 이미지' NAME='stationBigImg' ID='stationBigImg'/>","Y","<img src='http://wis.seoul.go.kr/images/disable/subway/20081021143442.jpg' alt='에스켈레이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143830.jpg' alt='엘리베이터 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143901.jpg' alt='화장실 이미지' /><img src='http://wis.seoul.go.kr/images/disable/subway/20081021143945.jpg' alt='휠체어리프트 이미지' />","||1@영일초등학교 ||||2@가리봉제2동사무소 남부순환로||||3@가리봉제1동사무소 가리봉시장||||4@구로공단2단지 가산동파출소||||5@구로공단3단지 공단로 3공단파출소 가산문화센타||","긴급전화(역무실) : 02-6311-7461","가산디지털단지 : 05시40분","가산디지털단지 : 24시36분","가산디지털단지 : 05시36분","가산디지털단지 : 24시50분"
